"priceper","year","dateoftransfer","propertytype","duration","price","postcode","lad21cd","transactionid","id","tfarea","numberrooms","classt","CURRENT_ENERGY_EFFICIENCY","POTENTIAL_ENERGY_EFFICIENCY","CONSTRUCTION_AGE_BAND"
1887.75510204082,2005,2005-09-01,"T","F",185000,"BN15 0AD","E07000223","{49FF015F-123B-4615-A768-BA3F7A4D63BE}","12729342",98,5,12,52,65,"England and Wales: 1930-1949"
2788.40025493945,2010,2010-07-23,"S","F",175000,"BN15 0AD","E07000223","{C91BAE57-D0A1-4B7B-9376-D8A419EFDACF}","12719636",62.76,4,11,61,70,"England and Wales: 1930-1949"
3737.68263676521,2013,2013-07-24,"S","F",220000,"BN15 0AD","E07000223","{90A72E12-BF31-4A2A-9B8D-6F6C6350DB47}","12719312",58.86,3,12,40,55,"England and Wales: 1950-1966"
3125,2013,2013-12-10,"S","F",250000,"BN15 0AD","E07000223","{133FBC91-F482-477D-81E7-12CDE8B1954B}","12719938",80,3,12,63,85,"England and Wales: 1930-1949"
3717.94871794872,2019,2019-01-23,"D","F",290000,"BN15 0AD","E07000223","{80E1AA98-DBB4-7BF8-E053-6C04A8C00BF2}","12723577",78,6,12,66,84,"England and Wales: 1950-1966"
1168.18181818182,2000,2000-07-28,"S","F",89950,"BN15 0AD","E07000223","{840C9C3E-0080-4EC4-8C9C-EDD5BE0EA500}","12721995",77,4,11,58,83,"England and Wales: 1930-1949"
1994.50549450549,2005,2005-09-29,"S","F",181500,"BN15 0AD","E07000223","{80795293-9A1C-4EE0-946C-12214BB66C85}","12719053",91,3,11,58,75,"England and Wales: 1930-1949"
3588.23529411765,2017,2017-09-12,"S","F",305000,"BN15 0AD","E07000223","{5CF9903C-BA66-7F13-E053-6C04A8C074B1}","12723665",85,4,11,53,82,"England and Wales: 1950-1966"
2808.82352941176,2005,2005-12-05,"S","F",191000,"BN15 0AD","E07000223","{C1622722-7E92-4F0D-A346-5834C179428C}","12722387",68,4,11,58,79,"England and Wales: 1950-1966"
1178.1746031746,1999,1999-01-28,"D","F",74225,"BN15 0AD","E07000223","{E1D2DFAD-1C21-4685-B05E-359C1593699D}","12732018",63,4,11,58,85,"England and Wales: 1930-1949"
2654.7619047619,2008,2008-07-23,"S","F",223000,"BN15 0AD","E07000223","{ED983DF5-118E-4646-A997-E74EA8C0F80B}","12720737",84,4,11,68,82,"England and Wales: 1950-1966"
2161.16085211485,2008,2008-04-14,"D","F",210000,"BN15 0AD","E07000223","{035653A7-5708-4723-A21D-AD5A69E6D031}","12723952",97.17,NA,11,81,83,"NO DATA!"
2326.92307692308,2005,2005-05-24,"D","F",181500,"BN15 0AD","E07000223","{81CFFCC4-333A-4798-B805-6D12DE4EBD8B}","12723415",78,6,12,42,66,"England and Wales: 1950-1966"
4746.83544303797,2022,2022-02-24,"S","F",375000,"BN15 0AD","E07000223","{DBA933FA-4087-669D-E053-6B04A8C0AD56}","12732816",79,4,11,68,84,"England and Wales: 1930-1949"
3709.67741935484,2015,2015-07-20,"S","F",230000,"BN15 0AD","E07000223","{84E82242-0BCC-4FD9-8120-951E497C35C1}","12727451",62,3,11,66,86,"England and Wales: 1930-1949"
381.35593220339,1999,1999-04-21,"S","F",22500,"BN15 0AD","E07000223","{53804FAE-0080-44D8-A12B-B782E01E993F}","12727909",59,3,11,59,86,"England and Wales: 1930-1949"
1922.67434253565,2002,2002-09-19,"S","F",146950,"BN15 0AD","E07000223","{BDE4CC42-1073-4D73-BB51-1D30959C9BA4}","12718843",76.43,4,12,39,50,"England and Wales: 1930-1949"
4264.70588235294,2016,2016-11-01,"S","F",290000,"BN15 0AD","E07000223","{49B7852A-B0C9-7921-E050-A8C063056E8D}","12722387",68,4,11,58,79,"England and Wales: 1950-1966"
3524.59016393443,2013,2013-08-09,"S","F",215000,"BN15 0AD","E07000223","{1FDEF25C-D33F-48C9-8D65-4BC3922D23D8}","12713784",61,4,12,68,86,"England and Wales: 1930-1949"
2612.90322580645,2013,2013-12-12,"S","F",162000,"BN15 0AD","E07000223","{EC5AA9D4-AFC4-47CC-B46D-CE373EFFF158}","12714642",62,3,12,59,85,"England and Wales: 1930-1949"
3703.7037037037,2016,2016-06-15,"S","F",300000,"BN15 0AD","E07000223","{369DFB16-685B-3A19-E050-A8C0620518C6}","12725621",81,6,12,47,67,"England and Wales: 1950-1966"
2316.86085442614,2010,2010-03-05,"S","F",173000,"BN15 0AD","E07000223","{51F292C4-4B5E-4E40-B58E-1C3A2EC7A5A2}","12714625",74.67,4,11,65,67,"England and Wales: 1950-1966"
724.489795918367,1998,1998-01-08,"T","F",71000,"BN15 0AD","E07000223","{CBAFEF0D-FC32-4375-80D1-64CD00418C25}","12729342",98,5,12,52,65,"England and Wales: 1930-1949"
1153.0612244898,2001,2001-08-06,"T","F",113000,"BN15 0AD","E07000223","{1642B09D-4CF1-406E-A650-E305219291CF}","12729342",98,5,12,52,65,"England and Wales: 1930-1949"
3125,2011,2011-11-17,"S","F",175000,"BN15 0AD","E07000223","{5E7A8766-6C78-4284-B05D-7312E8B4D666}","12713210",56,4,12,63,86,"England and Wales: 1930-1949"
1857.14285714286,2004,2004-01-23,"S","F",143000,"BN15 0AD","E07000223","{55935715-7FDA-44E5-83C6-DFE0CA307F58}","12721995",77,4,11,58,83,"England and Wales: 1930-1949"
984.126984126984,1997,1997-01-31,"D","F",62000,"BN15 0AD","E07000223","{C8288D65-CF2D-4876-8B6E-D369DB4CD6B3}","12732018",63,4,11,58,85,"England and Wales: 1930-1949"
3558.44155844156,2015,2015-09-25,"S","F",274000,"BN15 0AD","E07000223","{23B6165F-1BD3-FCF4-E050-A8C0620577FA}","12721995",77,4,11,58,83,"England and Wales: 1930-1949"
3063.49206349206,2013,2013-09-06,"S","F",193000,"BN15 0AD","E07000223","{13C9764C-7E63-4897-A7CF-3B0DF9877035}","12713278",63,5,11,59,85,"England and Wales: 1930-1949"
1277.08333333333,2000,2000-04-28,"S","F",91950,"BN15 0AD","E07000223","{80CC3EA7-3657-43FA-977A-04860688DA60}","12726446",72,4,11,43,76,"England and Wales: 1930-1949"
1307.73256574643,1999,1999-10-22,"S","F",99950,"BN15 0AD","E07000223","{1D73445A-732F-498D-8B4A-3C2942EA7CF4}","12718843",76.43,4,12,39,50,"England and Wales: 1930-1949"
3524.59016393443,2007,2007-09-24,"S","F",215000,"BN15 0AD","E07000223","{27A4A059-B2F8-4956-9EB1-D888EAEC439F}","12729701",61,3,11,64,84,"England and Wales: 1930-1949"
3525.77319587629,2020,2020-06-26,"S","F",342000,"BN15 0AE","E07000223","{AC07BBD0-93CC-0445-E053-6C04A8C01E31}","12717420",97,5,11,67,80,"England and Wales: 1930-1949"
1804.12371134021,2002,2002-10-18,"S","F",175000,"BN15 0AE","E07000223","{6D6F5561-296B-4878-946D-90B7EA03C09D}","12717420",97,5,11,67,80,"England and Wales: 1930-1949"
1560.9756097561,2000,2000-12-08,"D","F",128000,"BN15 0AE","E07000223","{EA0BE3A2-3302-4518-AE18-BC3D63D4EDA5}","12733880",82,3,11,65,81,"England and Wales: 1930-1949"
776.877761413844,1996,1996-10-17,"S","F",52750,"BN15 0AE","E07000223","{F6087FD8-7385-4A3A-A206-5E6467A26AD9}","12729172",67.9,4,11,59,72,"England and Wales: 1930-1949"
2755.90551181102,2021,2021-06-03,"S","F",420000,"BN15 0AE","E07000223","{C8A3A576-CB4B-0425-E053-6C04A8C0947B}","12722559",152.4,7,11,53,57,"England and Wales: 1930-1949"
2871.87039764359,2012,2012-12-19,"S","F",195000,"BN15 0AE","E07000223","{9764C55D-9B82-4C21-8B87-B2CCD4AC1CC4}","12729172",67.9,4,11,59,72,"England and Wales: 1930-1949"
3453.60824742268,2018,2018-02-05,"S","F",335000,"BN15 0AE","E07000223","{666758D7-7B0F-3363-E053-6B04A8C0D74E}","12717420",97,5,11,67,80,"England and Wales: 1930-1949"
658.527131782946,1998,1998-06-22,"S","F",84950,"BN15 0AE","E07000223","{603E5D42-476D-4BB7-97F0-C2D1B9D9D934}","12722832",129,5,11,74,83,"England and Wales: 1930-1949"
4590.16393442623,2016,2016-09-29,"S","F",280000,"BN15 0AE","E07000223","{404A5AF4-3A69-CD2B-E050-A8C063055C7B}","12730153",61,3,11,66,86,"England and Wales: 1950-1966"
2188.36116064192,2001,2001-08-10,"S","F",135000,"BN15 0AE","E07000223","{B0ACED0A-DCB1-43F0-A234-E367C6160ECF}","12725236",61.69,4,11,54,68,"England and Wales: 1930-1949"
4031.00775193798,2019,2019-07-26,"S","F",520000,"BN15 0AE","E07000223","{919FEC05-F489-9A90-E053-6C04A8C0A300}","12722832",129,5,11,74,83,"England and Wales: 1930-1949"
2834.31516936672,2009,2009-09-30,"S","F",192450,"BN15 0AE","E07000223","{03E6569C-08B6-4DC4-B9B8-6251C2D91536}","12729172",67.9,4,11,59,72,"England and Wales: 1930-1949"
4383.72093023256,2017,2017-10-13,"S","F",377000,"BN15 0AE","E07000223","{5CF9903C-BA36-7F13-E053-6C04A8C074B1}","12713207",86,4,12,71,85,"England and Wales: 1950-1966"
2844.8275862069,2013,2013-06-25,"S","F",165000,"BN15 0AE","E07000223","{0A51B002-9A11-4F2F-9D98-4BD72CB22FD2}","12723052",58,3,12,56,87,"England and Wales: 1930-1949"
1269.68503937008,2004,2004-01-09,"S","F",193500,"BN15 0AE","E07000223","{4DA113B6-FD08-49A9-95C2-4E9F249E7DC0}","12722559",152.4,7,11,53,57,"England and Wales: 1930-1949"
4474.74747474747,2022,2022-05-20,"S","F",443000,"BN15 0AE","E07000223","{E2D14906-491B-4C2D-E053-6B04A8C0422B}","12733009",99,4,11,70,76,"England and Wales: 1976-1982"
2099.7375328084,2018,2018-10-12,"S","F",320000,"BN15 0AE","E07000223","{7E86B6FB-8562-458C-E053-6B04A8C0C84C}","12722559",152.4,7,11,53,57,"England and Wales: 1930-1949"
3019.14580265096,2007,2007-09-07,"S","F",205000,"BN15 0AE","E07000223","{F8ACF634-EB6B-450F-AAA1-C1360CBEA124}","12729172",67.9,4,11,59,72,"England and Wales: 1930-1949"
4166.66666666667,2021,2021-12-20,"S","F",387500,"BN15 0AE","E07000223","{D707E536-4438-0AD9-E053-6B04A8C067CC}","12732700",93,5,11,64,79,"England and Wales: 1950-1966"
2044.88636363636,2003,2003-03-14,"S","F",179950,"BN15 0AE","E07000223","{D4BD26C6-F1CA-409C-9D38-13171E040E5D}","12730228",88,3,11,63,78,"England and Wales: 1950-1966"
557.742782152231,1999,1999-04-27,"S","F",85000,"BN15 0AE","E07000223","{47334DC3-3B7D-4010-B0EF-5E120624DF84}","12722559",152.4,7,11,53,57,"England and Wales: 1930-1949"
1487.16393442623,2000,2000-12-15,"S","F",90717,"BN15 0AE","E07000223","{DC0B2F6D-DFE5-4E84-A4B1-D7A8025F2F8D}","12730153",61,3,11,66,86,"England and Wales: 1950-1966"
2893.49975684876,2009,2009-05-13,"S","F",178500,"BN15 0AE","E07000223","{8371CBCA-2977-450F-8B26-035C106B9905}","12725236",61.69,4,11,54,68,"England and Wales: 1930-1949"
4261.36363636364,2020,2020-06-19,"S","F",375000,"BN15 0AE","E07000223","{AC07BBD0-93FE-0445-E053-6C04A8C01E31}","12730228",88,3,11,63,78,"England and Wales: 1950-1966"
3205.12820512821,2015,2015-04-13,"S","F",250000,"BN15 0AE","E07000223","{D0F1F64F-26CF-4C3A-8BFD-181DA54E3BE2}","12715160",78,4,11,65,84,"England and Wales: 1930-1949"
